marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	365815	R29E9R0LDL09SQ	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	i love the experience to shop in Amazon	i love the experience to shop in Amazon, and i purchase this gift card to join the promotion. which help me saving money in the later purchase.	2015-08-23
US	13373412	R2AYMI6F3E8GGM	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Great	2015-08-23
US	1666276	R170M7GT7O1L2N	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	3	0	0	N	Y	very simple to use lot safer then putting a charge ...	very simple to use lot safer then putting a charge on your account , it's a little confusing to figure what's covered and what's not	2015-08-23
US	10993932	R2NIZ9VTJMLYFF	B004RD8XPK	356729954	Amazon eGift Card - Congratulations!	Gift Card	5	0	0	N	Y	Great for gifting	loved it by the person I sent as a gift because it's great to know they can buy what they want on Amazon.	2015-08-23
US	16412536	RIE0R8U5WHOHA	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Very helpful service!	2015-08-23
US	49327317	R3GO3MQKNWQVJP	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	3	0	0	N	N	*** MOST IMPORTANT ***  You can not use a gift card to buy other gift cards.    Otherwise, great!	*** MOST IMPORTANT ***  You can not use a gift card to buy other gift cards.  You cannot subdivide a $100 gift card into (2) $50 gift cards or (5) $20 gift cards.<br /><br />One huge advantage over a traditional mailed gift card is that the recipient does not have to be home during the day to receive it.<br />Tip:  Don't buy more than five at once because if the transaction doesn't complete they can't retrieve and resend it, you have to re-enter all five messages from scratch!	2015-08-23
US	25830906	RMJ7RQUYTJ419	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	4	0	0	N	Y	Four Stars	Thoughr it was adorable!	2015-08-23
US	1070327	R1NCQG6QBCP185	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Easy to do. No hassles. Will do it again.	2015-08-23
US	20661419	REAKUHKG34I93	B00B2TFSO6	89375983	Amazon eGift Card - Thank You (Note)	Gift Card	5	0	0	N	Y	Five Stars	Love the convenience.	2015-08-23
US	43742126	R35KZGEOD0FADB	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Love The Hoops & Yoyo	I love how the characters make me happy and I know the people who receive these characters are made so too.	2015-08-23
US	38672858	R2KEXJPUYZZWWZ	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Mmm mmm good	Gift card ....mmmmm<br />Seriously Amazon, you want a gift card review? OK.	2015-08-23
US	36239856	R3R7WDRDHPPZEA	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Gift card from Amazon is always a great choice for my family.	2015-08-23
US	47890973	R13770PCMR2XIH	B0091JL1I6	349029296	Amazon.com Gift Card in a Mini Amazon Shipping Box (Various Card Designs)	Gift Card	5	0	0	N	Y	Five Stars	loved it	2015-08-23
US	4785674	R2HL77ET0M81EP	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	good	2015-08-23
US	14180167	R1ATG6IQE5UQB3	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	2	0	0	N	Y	Two Stars	I did not rate or post. I touched something and this is what resulted	2015-08-23
US	14455147	R90VBJP9NEAON	B005ISQ69I	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Five Stars	When in doubt, choose an Amazon.com gift card. Always a wise choice!	2015-08-23
US	12610296	R3LW7PWPSVDNUI	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	THanks!	2015-08-23
US	34192513	R1JV7UOS1I5YTH	B004LLIL5A	346014806	Amazon eGift Card - Celebrate	Gift Card	5	0	0	N	Y	Five Stars	All Amazon purchases were great. Holidays, Birthdays, Anniversary, all ages.	2015-08-23
US	39096295	RIJU6O4VS98NR	B007RZ6DSO	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Good!	2015-08-23
US	13649106	RXF2VOY62TGM	B00A4EK4YO	16766865	Amazon eGift Card - Thank You (Global)	Gift Card	5	0	0	N	Y	Five Stars	As expected.	2015-08-23
US	23300411	R3RNL4F2CGPNFT	B00CHQKNAW	564167907	Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs)	Gift Card	5	0	0	N	Y	Five Stars	Always an awesome gift	2015-08-23
US	143667	R198VYLL5I1JTW	BT00CTP2KS	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Five Stars	Card was delivered promptly and my son was delighted.	2015-08-23
US	3547103	R17DWH6SOKPEGV	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Great product!	Easy way to give presents to people you love.	2015-08-23
US	23645188	RHMFWC6986VPC	B00XWKAPA0	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Very good	Very good. Let someone know that they being thought of on their birthday. Let them add some money to a present of their choice or allowed them to buy some music or a book of their choice.<br /><br />Great!	2015-08-23
US	29342719	R3S3WK1DKWTCCJ	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	It's a gift card lol umm how can u go wrong?!	2015-08-23
US	14530794	RCTQ0MNLMDM3J	B007V6EVY2	910961751	Amazon Gift Card - Print - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Easy to use and just what was presented.	2015-08-23
US	15447111	R3UDATJ6ONAKZE	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Fool Proof	Gift cards are great!  They're easy, quick, and effective.  It would be nice to have a notice of whether they're received or better yet to know if or when they actually get used but overall I'm very satisfied with the gift card.	2015-08-23
US	28496969	R2LKKMJNJQIN08	B00XWKAPA0	473048287	Amazon.com eGift Cards	Gift Card	4	0	0	N	Y	What can you say? It worked, no hassle ...	What can you say? It worked, no hassle way to send gifts, sadly the big minus with Amazon giftcards is they don't transfer to other national Amazon sites which means they're a little limited for overseas recipients, hence the loss of a star in the ratingn a shame that.	2015-08-23
US	34426484	R134YYPFVKDL3Z	B005FGQH7E	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	0	0	N	Y	Five Stars	Easy to apply to my account	2015-08-23
US	37804152	R1DF27KVB6J5EF	B005ESMF5G	675799499	Amazon.com Gift Card in a Black Gift Box (Various Card Designs)	Gift Card	5	1	2	N	Y	Five Stars	Great gift.	2015-08-22
US	18791711	RWU7QKBD1R0XV	B00H5BMF00	373287760	Amazon eGift Card - Froggy Birthday (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	My grandson loved it!!!	2015-08-22
US	28373312	R1LTXQNZTC451K	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Easy to reload	Reloading my gift card was fast and easy.  I make so many small purchases on Amazon that it's nice to not have to charge my credit card for each individual one.	2015-08-22
US	303637	R1CF60DJZ95VZ9	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	good	2015-08-22
US	10347215	R2SIFJR40U47Q7	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	great gift	2015-08-22
US	1290939	R1IGN4BXBY5NA	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	excellent	2015-08-22
US	24877032	R2XIGWCS32ZO5W	B0066AZGD4	136017760	Amazon eGift Card - Upload Your Photo - Gift for You	Gift Card	5	0	0	N	Y	He was easily able to redeem it	Purchased this for a friend for his birthday. He was easily able to redeem it. No problems. :)	2015-08-22
US	21591310	R240DR9GWKARAW	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	fast and easy I got it in my email in less than ...	Quick, fast and easy I got it in my email in less than 5 minutes	2015-08-22
US	13714189	RY1831ZPOPYOS	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	1	1	2	N	Y	would be great if it did what it was supposed to do.	It did not reload. I did it myself because I like knowing there is some money there in order to purchase books or other things.	2015-08-22
US	37347392	R11G4MLXQO1AL2	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	N	Five Stars	Always love Amazon Gift Certificates. Fast!	2015-08-22
US	27261075	RI5SAI50YEUUU	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	It was a birthday gift card, they got it next day. Thanks	2015-08-22
US	46456510	R13V0QI8GALLF8	B00H5BMIHA	846705449	Amazon eGift Card - Purr-fect Birthday (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	so this card was perfect!	The gift card recipient is a cat owner, so this card was perfect!	2015-08-22
US	1026555	R5XZCEUXDFD42	B004LLIL6E	667903330	Amazon eGift Card - New Baby Boy (Stork)	Gift Card	5	0	0	N	Y	Five Stars	Easy	2015-08-22
US	277429	R8ZQIRR3ZD6B6	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	3	1	1	N	Y	Three Stars	It would sometimes take a few hours for the money transfer to go through	2015-08-22
US	42544869	R1WNUDZ1ELJLZ4	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Quick and easy	2015-08-22
US	1672180	R3DAC8WKQEYJE6	BT00DC6QU4	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Love it	Easy and fast. My dad loves it. I even put a picture of a confederate flag in the background. Amazon rocks, but quit trying to be PC about things. Allow us to purchase flags again.	2015-08-22
US	33704387	RXQTJR0ZJVPX1	BT00CTOYF2	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	4	1	2	N	N	Happy Birthday, Tommy! I'm glad you're my brother, and I'm proud to be yours.	Today is my brother's birthday, and I wanted to get him a gift...but what? And how could I get it to him in time? The solution: an Amazon Gift Card. It took less than 3 minutes from start to finish (with help from my wife!) A wonderful way to give what your recipient wants, without even having to know what that is!<br />Happy Birthday, Tommy! I'm glad you're my brother, and I'm proud to be yours.	2015-08-22
US	19969869	R35JTOJKT78ZKR	B00B2TFURQ	527289417	Amazon Gift Card - Print - Thank You (Note)	Gift Card	5	0	0	N	Y	Good gift idea	Great way to give a gift	2015-08-22
US	10551715	R5MV8TGUKICCU	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Quick and easy, easy delivery...no complaints!	2015-08-22
US	13167939	R1161SN35U3HD9	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	As Advertised	No problems. Gift received just fine.	2015-08-22
US	1720931	R1LOYPSI37UN9U	B0080IR4MQ	676326750	Amazon.com Gift Card in a Brown & Blue Tin (Classic Blue Card Design)	Gift Card	1	6	6	N	Y	Everything I expected except for the $10. 00 credit ...	Everything I expected except for the $10.00 credit I was supposed to earn by buying $50.00 worth of gift cards. That's why only one star.	2015-08-22
US	146945	R1EP7JQC7JLORB	B00C5UMB7S	512447107	Amazon eGift Card - Flower Pots	Gift Card	2	0	0	N	Y	Dull cards	I thought the cards were rather dull.	2015-08-22
US	43217326	RJFU8JP57PCW5	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	1	0	0	N	N	DONT BUY AMAZON GIFT CARDS !!!	Ill never buy another Amazon gift card. Spent 100.00 on a gift card and when i was done a promotion popped up that allowed you 10.00 free for gift cards purchased over 50.00. When i contacted Amazon customer service i was told that i was out of luck and would have to purchase another card to get the credit.  NEVER AGAIN !!!!	2015-08-22
US	35016054	RP7I6PQYRWQRT	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	3	0	1	N	Y	Three Stars	Did not really use it.	2015-08-22
US	19477376	R2WOTVAHM6QETS	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Easy to use	2015-08-22
US	51970966	R221QDG1VUMEL4	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	4	0	0	N	Y	Four Stars	Cute	2015-08-22
US	41137536	RAC5GDHZBZTPB	B00PG40DCA	329881755	Amazon eGift Card - Extending Your Birthday	Gift Card	5	0	0	N	Y	Best present	Easy to buy. Make recipients happy.	2015-08-22
US	20692454	R3P9SKGWDW86EJ	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	1	2	2	N	Y	Impossible to buy something using a gift card in Norway.	It seems that even if the gift receiver redeems the card, it is impossible to buy a gift if you are not in US. At least it does not work in Norway. I have sent many gift cards to my Norwegian relatives, but it seems impossible to buy something. And when I claim a refunding from Amazon, they say no. So I have lost quite a few hundred dollars on this. Never no more!	2015-08-22
US	20768796	R2R5O4D3UPM7BF	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	Great	2015-08-22
US	44107351	R1Z5NGQOR7ORBG	B00JDQKELW	832087091	Amazon.com Gift Card in a Diamond Plate Tin (Classic Black Card Design)	Gift Card	5	0	0	N	Y	We use these a lot - it makes sense to ...	We use these a lot - it makes sense to gift flexibility rather than having to make special trips to return gifts.	2015-08-22
US	23056001	R2GSJKVF08JEWF	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Hoops and YoYo are super funny and money is the perfect gift	What can I say? Hoops and YoYo are super funny and money is the perfect gift.	2015-08-22
US	26013831	R2J0H1SD4QWGZ3	B005DHN188	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	4	0	0	N	Y	Great for the Holidays, Nice Fast One-day shipping, Easy shopping, Minus one star for not being able to buy other gift cards.	Minus one star for not being able to use the gift card to buy other gift cards on Amazon.  Otherwise, I like the fast one-day shipping and variety of greeting cards and sealed and labeled envelopes with the value marked on the outside, great for the Holidays!	2015-08-22
US	43775257	R33BXHHQKGTQJB	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	it's a gift card, I guess it works the way it supposed to.....	2015-08-22
US	143510	R371JGLUGIWF	B00A4EK6VK	594365733	Amazon eGift Card - Happy Birthday (Cupcakes)	Gift Card	5	0	0	N	Y	Five Stars	our gift card was delivered super fast and our brother loved it	2015-08-22
US	39056037	R3IK4X09UBSPP7	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Who doesn't like money to spend on Amazon.....?	2015-08-22
US	7972251	R17BE6OLB5UM3A	B00PMLDTO6	182468701	Amazon eGift Card - Oh Deer, It's Christmas!	Gift Card	5	0	0	N	Y	Five Stars	cute and quirky I guess. No complaints	2015-08-22
US	22520365	R3UY4D8XLHWLA3	B00CHQKNAW	564167907	Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs)	Gift Card	5	1	1	N	N	Thanks, great job.	Thank you for the great work and an amazing communication level of service. My son is very happy.	2015-08-22
US	13289044	R3FJRUAG2HR5PT	B00B2TFJEA	850263871	Amazon Gift Card - Print - New Baby Boy (Balloons)	Gift Card	5	1	1	N	Y	Nice, printable gift cards.	Sure is easy to send gift cards - either electronically or like this, to just print and send. And the images are very cute. It is just what it says, so not much else to say. (Except I wish they had plenty more graphic art and designs we could choose from to add to our gift cards).	2015-08-22
US	326302	R75R2FGVROAMA	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	4	0	0	N	Y	Avoid returns get a gift you wanted	It was a last minute situation so I would not forget my daughter-in-laws birthday. The gift card did the trick. Took me a while to get it done since this was my first try using Amazon Gift Cards. She was delighted to get a gift that enabled her to buy what she really wanted.	2015-08-22
US	46670595	R2T67WEAKPHUCZ	B004LLIKY2	918740469	Amazon eGift Card - Amazon Kindle	Gift Card	5	0	0	N	Y	Five Stars	Love these cards	2015-08-22
US	12937546	R169GIXJHAVS0Q	B00CT77B7M	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	was fabulous!!!!	2015-08-22
US	13290023	RQXZNOYEIE1S9	B00AF0K82U	938949631	Amazon.com Gift Card - Upload Your Photo (Print) - Gift for You	Gift Card	5	1	1	N	Y	What a great way to please grandchildren children today	What a great way to please grandchildren children today , when they opened it, they immediately went on amazon to shop for something they really liked....No hassle for grandma and grandpa.....	2015-08-22
US	46456567	RNCLHLPX8X03Z	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	I really liked recharging the gift card on line.  Very easy and fast.	2015-08-22
US	19597388	RHXZKKBS00WW3	B00H5BMIHA	846705449	Amazon eGift Card - Purr-fect Birthday (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	Irresistible for cat lovers!	2015-08-22
US	47049843	RQ02M1FD5J8KG	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	goood	2015-08-22
US	49527791	R2L17SXXL2ZPMD	B00CT780C2	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	:)	It's convenient and cute	2015-08-22
US	10739227	R1BFDNRYHMMGP2	B00A4EK2XW	129396926	Amazon eGift Card - Cheers!	Gift Card	5	0	0	N	Y	PERFECT GIFT........SO EASY!!	Desperate to find a birthday gift at the last minute, my daughter suggested I send the Amazon gift card. It was quick, easy & no shipping fees!! Will definitely buy gift cards from now on!!!	2015-08-22
US	49751296	R2W97C7AT9TI7O	B00A4EK69C	964882494	Amazon Gift Card - Print - Happy Birthday (Cupcake)	Gift Card	5	0	0	N	Y	Great idea.	This was a birthday gift and it was well-received.  Gift certificates are a great way to let the recipient to share in the excitement of buying what they want.	2015-08-22
US	5133841	R13VBXITZ22H7D	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Best ways to pay with multiple forms of payment!!	2015-08-22
US	46678722	R1HH02CP514FW5	B00A4EK3UE	973029669	Amazon eGift Card - Birthday (Fonts)	Gift Card	5	0	0	N	Y	She loved it!	Thank you.  Easy to use this service.  Lots to choose from.	2015-08-22
US	23139511	R3144DLIGW41OG	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Gift Card	Simple,Quick& Easy.	2015-08-22
US	19691147	R2HVZEYIJ9JACW	B00QSV1A8Q	585041589	Amazon.com Gift Card Balance Auto-Reload	Gift Card	3	0	0	N	Y	I had forgotten about the auto-reload and was not happy that it did so	I had forgotten about the auto-reload and was not happy that it did so.  That was my fault and I have since rescinded that feature.	2015-08-22
US	52650998	RBHBUGDL04BMM	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Great gift card style for a young man or lady	Cute	2015-08-22
US	48714097	R1AA39K1OCEQRA	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Great for ebook purchasese account!	Gift card balance is the best way for me to purchase the occasional e-book or spur-of-the-moment inexpensive item (total purchase less than ten dollars).	2015-08-22
US	14319949	R2Y92IUOWMIXGL	B00H5BMIHA	846705449	Amazon eGift Card - Purr-fect Birthday (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	It was great.  Well received	2015-08-22
US	2833610	RR06ZBTGQXENK	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	yep, the card was delicious with mushrooms	yep,it worked!	2015-08-22
US	40883170	R258BFAV0ZZC6G	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Great gift.	2015-08-22
US	50544728	R2VR0OW5TBOX5J	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	its a gift card !	2015-08-22
US	21104164	R3RD8XBURTZM19	B0066AZGJI	480731329	Amazon eGift Card - Upload Your Photo - Birthday	Gift Card	5	0	0	N	Y	It was a guy thing!	It made a hit, he loved it and spent it quickly on items he had been wishing for.	2015-08-22
US	11210540	R1J5838VYYWW3Y	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	easy to reload acct.	2015-08-22
US	3505879	R3KI5S5HYNB5YY	B0062ONJ6U	462514089	Amazon eGift Card - Merry Christmas (Nativity Scene)	Gift Card	5	0	0	N	Y	Five Stars	Used It as soon as I got it.	2015-08-22
US	41780005	RYI9HWHEOCLL8	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Good	2015-08-22
US	13350983	R3C647WPWEBVJ	B004LLILFK	778983279	Amazon eGift Card - Just Married	Gift Card	5	0	0	N	Y	Five Stars	worked	2015-08-22
US	6743375	R1W7GO9M1W9XC4	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Cool	2015-08-22
US	46410283	R2EYVJPNY1EVNQ	B00QSV1A8Q	585041589	Amazon.com Gift Card Balance Auto-Reload	Gift Card	4	0	0	N	Y	Once I found out how to buy a certificate it ...	Once I found out how to buy a certificate it was OK.  Having the gift voucher and getting it topped up whilst I am on holiday, means I can order more E-books to read whilst travelling.	2015-08-22
US	14168586	R17W08Q67HUZIR	B00B2TFSO6	89375983	Amazon eGift Card - Thank You (Note)	Gift Card	5	0	0	N	Y	Gifts on the go	Great gift for someone on the run. It was a very easy process and arrived in email as expected.	2015-08-22
US	48177111	R1EW2QPBZ8DTVB	B00XO1OZTY	979524286	Amazon eGift Card - Happy Father's Day (2015)	Gift Card	5	0	0	N	Y	Amazon Gift Cards Rule!	Nothing better than an Amazon Gift Card, no matter what the occasion.	2015-08-22
US	19282319	RJ987FXDPBX34	B00JDQLYAC	426498612	Amazon.com Gift Card in a Greeting Card - Holiday Designs	Gift Card	5	0	0	N	Y	Love Amazon	Everyone loves Amazon gift cards. Purchased these with a bonus promotion code on top, and I cannot complain. I had intended to buy some for Christmas gifts anyway, but the promo made me jump in August! The cards are awesome quality and look really good. They arrived the next day in an Amazon envelope containing each card. Inside the envelope was the card and an envelope for gifting. I highly recommend this for anyone you can't find that perfect gift for.	2015-08-22
US	275361	RTKW6WR9FQWMF	B00QSV1A8Q	585041589	Amazon.com Gift Card Balance Auto-Reload	Gift Card	5	0	0	N	Y	Five Stars	Very satisfied with the shopping experience.	2015-08-22
US	37581447	R1R0UK9L4LEJBA	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	I love the ease of sending cards through Amazon. You are really meeting a need for this old widower. I don't have to spend time browing the greeting card racks, and I am pleased with your doing it for me. Thanks, Amazon.	2015-08-22
US	47429057	R360SAHB70LL4X	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	sent gift card to my brother, He likes buying on amazon	2015-08-22
US	35329018	R11B198620SW2Z	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Easy to use	2015-08-22
US	158795	R2CN3S4J5QNB7B	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Great	2015-08-22
US	47482972	R3NIPVDQ8ZTYPD	B00B2TFH3I	494814395	Amazon eGift Card - New Baby Boy (Balloons)	Gift Card	5	0	0	N	Y	Five Stars	Best Gift to receive and the best to give!	2015-08-22
US	1798074	RTLLGDA9UTHXN	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Very good!!	2015-08-22
US	2564464	R2JTSW6BV7ALRS	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Nice option	As expected...	2015-08-22
US	15249106	R2FXKN2Q4LAPRG	B00DNHL5IS	463009503	Amazon eGift Card - Birthday (Cancer: June 21-July 22)	Gift Card	5	0	0	N	Y	Five Stars	Just a wonderful way to send a gift across country...	2015-08-22
US	18063597	R1MSNG5FBOYTTK	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	1	0	0	N	Y	One Star	Did not receive any gift card	2015-08-22
US	29640138	RWGW40MZS35WQ	B0066AZGJI	480731329	Amazon eGift Card - Upload Your Photo - Birthday	Gift Card	5	0	0	N	Y	Five Stars	the perfect long distance birthday gift.	2015-08-22
US	41538251	R1TTCQ2LBUJIBD	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	N	Five Stars	Excellent	2015-08-22
US	42359314	R1V169KG7Q4PLX	B004LLIL5A	346014806	Amazon eGift Card - Celebrate	Gift Card	5	0	0	N	Y	Five Stars	Timely and effective	2015-08-22
US	23948075	R3IJPU5SR6DNMV	B00PG40RYY	633371423	Amazon eGift Card - Click, Click, Click	Gift Card	1	0	0	N	Y	One Star	Trouble printing and redeeming	2015-08-22
US	41538845	R1MAFHQXCD66SQ	B00CHSWKEM	923758226	Amazon Gift Card - Print - From All of Us	Gift Card	5	0	0	N	Y	Five Stars	I love being able to print gift cards and not have to wait.	2015-08-22
US	44108915	R36CYQNOJ9FW3	B00JDQKUE8	6623877	Amazon.com Gift Card in a White Heart Tin (Classic White Card Design)	Gift Card	1	0	0	N	N	Unable to use as a gift.	This item arrived smashed and broken to pieces.	2015-08-22
US	48651450	R27WH0ZAWV7PWP	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	I've ordered several gift cards and sent them by email.  Always delivered on the date chosen.	2015-08-22
US	200979	R1Q4HWIREU1BF5	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	very good!!	2015-08-22
US	23441217	R3L93U3RVYN6W2	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	It's good.	2015-08-22
US	23392073	R5I6AZPY680AZ	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Perfect	a perfect gift👌	2015-08-22
US	34624822	R3I77F2ACGTRXW	B005ESMGGY	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	1	1	N	Y	great!	This is a fantastic product!  Love this! Fast shipment too.	2015-08-22
US	12326412	R1M84AGGY0AOHE	B0091JKLN2	717587109	Amazon.com Gift Card in a Plaid Gift Box (Various Card Designs)	Gift Card	5	0	0	N	N	Christmas is coming!	Beautiful gift box and Christmas gift card. What a great way to do all your Christmas shopping! Thanks Amazon.	2015-08-22
US	52147162	R29DQBTF1L8QUW	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Perfect Gift!	The Amazon Gift Card is the perfect gift for someone who has everything!	2015-08-22
US	50793859	R1G0LZ0UFE5RP5	B0066AZGD4	136017760	Amazon eGift Card - Upload Your Photo - Gift for You	Gift Card	5	0	0	N	Y	Great Birthday Present	Bought this for my sister's birthday.  No complaints yet! 5 Stars	2015-08-22
US	51672881	RM6S5EZ61OTRU	B007V6EVY2	910961751	Amazon Gift Card - Print - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Print your own gift card	Great way to get a gift card without having to wait	2015-08-22
